,user_name,user_location,user_description,user_verified,date,text,hashtags,source
1896,TEW,India,Existence restricted and free on Timeline. DMs are loathed.,False,2022-03-15 11:18:33,Controllable errors are they?,,Twitter for iPhone
1897,"Geoff Colbert, M.Ed (He/Him)","ÜT: 37.132656,-80.543605",Higher Education Administrator ¥ ΑΦΑ 1906 🤙🏾 ¥ @MorganStateU Doc student ¥ Creator of DapperDads™ ¥ Retweet 🚫 Endorsement ¥ 👨🏾‍🤝‍👨🏽 @TomlinAntione,False,2022-03-15 11:18:33,@jmook21 Here too bro! Let’s get it.,,Twitter for iPhone
1898,✨Gianna’s Stemwife✨,,That’s sir to you | Msagaji | tme |“Haunting more often and frequently”.,False,2022-03-15 11:18:33,Heh !! kumbe it’s Kericho gold now 💀 https://t.co/3IrGhj0mNg,,Twitter for iPhone
1899,Bayu Alamsyah,Subang - Bandung,"Psy Bachelor 🔱
Sharing? Send to secreto or knock dm ✉️

Part of @schfess",False,2022-03-15 11:18:33,@busuniriyaaa Ingin meretweet fir,,Twitter for Android
1900,Lunafreyah | ACG | MATIK 1,,"@AxieCutieGuild Axie Scholar
@TeamSatoshiAxie LOV Scholar
@teamMATIK1 Pegaxy Scholar & MOD
Stream Sched:
P2E: TBA
Valorant: weekends 9pm
https://t.co/D2VoG0OXuw",False,2022-03-15 11:18:33,@AswangTribe !pray forever~,,Twitter Web App
1901,Christopher McCabe,"Washington, DC",,False,2022-03-15 11:18:33,@letstalk196365 @NatashaCL7 That was a hard decision,,Twitter for iPhone
1902,🔔BELLEutiful🔔Solid B🤍,,"Build a door if chance doesn't knock.

BELINDA IS MY PRIORITY 😘💪",False,2022-03-15 11:18:33,"Miss you my love.

#BelleMariano 
#RingABelle","['BelleMariano', 'RingABelle']",Twitter for Android
1903,Ghassan 🙂,,Today is your future….,False,2022-03-15 11:18:33,@WhiteRo92470956 @Jessica34299621 You have tree and stone 😁 think about it ..,,Twitter for iPhone
1904,TRT World,,"Where news inspires change.
Follow @TRTWorldNow for breaking news and live updates.",True,2022-03-15 11:18:33,"Emotional scenes have been witnessed at the Al Noor Mosque in Christchurch, New Zealand, where three years ago a deadly terrorist attack killed 51 people and injured 40 others https://t.co/MIITmCkz76",,TweetDeck
1905,Тош,up,"i threw it all away and started anew

""When chaos meets lullabies and mystery meets madness.""

#мојатаМузика",False,2022-03-15 11:18:33,@TheBatLadyM not only that they liquify the contents of insects and literally drink bugs,,Twitter for iPhone
1906,Manu (zarx.biz),Australia,This is Official Account for https://t.co/u0vnTw1neh,False,2022-03-15 11:18:33,Pass data from parent to child react With Example 2022 https://t.co/Pt8GdUf6LO,,zarx.biz
1907,qb1csh,USA,Former Michigander and grandmother who wants a better government and freedom to vote for all who are eligible . #NastyWoman,False,2022-03-15 11:18:33,@saltlifegirl48 The GOP’s worst nightmare is every eligible American voting.,,Twitter Web App
1908,"Cate K😻 MH, Kindness","The Cotswolds, England","child counsellor (training), teacher, nature lover, gardening, gin, cats, #kindness advocate. @keepingitkind #nexus wellbeing, opinions my own not my employer’s",False,2022-03-15 11:18:33,"@grahamandre @Toriaclaire @tim_jumpclarke @MrEFinch @NickCorston @geordiecat2012 @HecticTeacher @i_teach_things @PaulWat5 @ictlinks @MrGPrimary @TsuiAllen @alexbellars @Misterbodd @bale_nickyb57 @MissNCleveland @chrisdysonHT @gazneedle @PrimaryRocks1 Pembrokeshire. Near Fishguard. Beautiful coast. Dolphins, seals, cormorants, fresh mackerel, rolling green cliff walks and it’s in Wales!!! 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿",,Twitter for iPhone
1909,Manfred Gooseberry,"Colchester, England","His intimate friends called him “Candle-ends,” and his enemies “Toasted-cheese.” PhD Film Studies candidate @KingsCollegeLon, formerly of @unisouthampton.",False,2022-03-15 11:18:33,"Landlord decided to hike up my rent, so my flatmate and I have decided to cut our losses and move out. Travelling back to Southampton for the last time to clean house. More than a little sad that I’ve had to leave somewhere I called home for the past six years.",,Twitter for iPhone
1910,The God’s Last Gift,,,False,2022-03-15 11:18:33,To infinity and your mom 🐥🐇 https://t.co/8S62tHRN91,,Twitter for iPhone
1911,C S B.,,https://t.co/jGmbLaSVzq  The tallest and the most handsome of tomorrow by together.,False,2022-03-15 11:18:33,"@selfoli Hello there, 00 is here.",,Twitter for Android
1912,Mecdi Dikmen,Istanbul,"Temporal Composer, Sound Engineer, Istanbulite, DD/NeslicanTay/, The Electric Telegraph Company, ""The boy who waited""",False,2022-03-15 11:18:33,@chandanas Quite the question isn't it...,,Twitter Web App
1913,Ajay,"New Jersey, USA",,False,2022-03-15 11:18:33,@FannRcb @girlwithwingsss Thanks,,Twitter for iPhone
1914,Derek Jablonski,"Elizabethtown, PA",“just a man on a mission”  RIP NIPSEY  |BOXING/EAGLES/YANKEES/UCLA,False,2022-03-15 11:18:33,@nobz_ufc 🤣🤣 love it,,Twitter for iPhone
1915,Yellow Clause,on a pull up bar,"Memes, Fitness (when not injured) and folding knives",False,2022-03-15 11:18:33,You about to fuck around and lose Munguia too. https://t.co/oYgbrEYeBD https://t.co/zqWUuHD2t3,,Twitter for Android
1916,T4nn3rP3nny237🗿,he/him,"20. Just a dude from Ohio who takes part in many different fandoms. JoJo, Halo, Undertale, etc. I’m also a huge paleobiology nerd. Trans rights. BLM. ACAB.",False,2022-03-15 11:18:33,"@cNergy1 @MangakaSelim Exactly. Didn’t even give the shit a chance. I bet the moment you would’ve met Joseph Joestar you would’ve been interested enough to keep going. Part 1 really is the weakest part of the series, but it’s only nine episodes and helps set up the rest of the show’s lore.",,Twitter Web App
1917,Jack Warner,Hong Kong,"Tech Enthusiast, IoT geek.",False,2022-03-15 11:18:33,"Picture of the Day: NASA’s huge solar arrays ready for trip to asteroids: The picture shows the first of two solar arrays on the agency's Psyche spacecraft, which was successfully deployed in JPL’s storied High Bay 2 clean room. 

This… https://t.co/5mnwivUhM4 » @ElectronicsNews https://t.co/sG3QZ33SQ4",,dlvr.it
1918,Crabada Sales,Crabada,"Tracking the sales on @PlayCrabada marketplace. #AVAX

By @CynicalHateDAO",False,2022-03-15 11:18:33,"Crabada #23648 (6/6 BULK - BREED COUNT: 0/5) SOLD for 16,350 TUS ($1,596) #snibsnib $CRA $TUS https://t.co/uXzBSsRGBf https://t.co/LbZOSQzW0V",['snibsnib'],Crabada
1919,ً,music mostly • he/him,ifb - dont mute just unfollow | Kim Petras fans DNI,False,2022-03-15 11:18:33,just made a 3 minute mid string arrangement in fl studio but the part towards the end ate omg,,Twitter Web App
1920,☂️,dm for sources | 180 quotes,quotes that make me feel just a tiny bit insane | by @buimarines,False,2022-03-15 11:18:33,"Fluttering out here on the high seas
My poor heart flutters around
Love so strong, it hurts
Set my heart free!",,"Cheap Bots, Done Quick!"
1921,Bitch Witch,,Bad Bitch Good Witch 🌈,False,2022-03-15 11:18:33,Welcome alter world.. Boom💥,,Twitter for iPhone
1922,𝐌𝐚𝐫𝐢 ☪,☾⋆⁺₊⋆☁︎Canyon Moon☁︎⋆₊⁺⋆☾,"she/her | 18 | ot5 | solo | neutral |

(yes I am in fact in multiple Fandoms ;D)

💙🌜🤍",False,2022-03-15 11:18:33,@ciaisgolden don't,,Twitter for Android
1923,Reena Saini,"Jammu, Jammu And Kashmir, Indi",Teacher,False,2022-03-15 11:18:33,"@RajeshK09950340 #PowerOfThePeople
Justice For Kashmiri Pandit",['PowerOfThePeople'],Twitter for Android
1924,C No.144365 Jonesy,Plymouth ,Gaining strength from every setback.  Bustin’ makes me feel good!,False,2022-03-15 11:18:33,"@MrJHessel Popped out to grab lunch, so donned the blazer for a Bus Stop Selfie #500BusStops https://t.co/AcTBjvBMCr",['500BusStops'],Twitter for iPhone
1925,GreelyRanger,,Leafs / Jays / Raptors,False,2022-03-15 11:18:33,@KoteIsaev @RBReich To protect lazy and shitty employees,,Twitter for iPhone
1926,vanz The Last Black Movement,"Charlotte, NC",Political junkie leader of The Last Black Movement,False,2022-03-15 11:18:33,Feds found Proud Boys leader in possession of 'a detailed plan to storm government buildings': NYT https://t.co/KMv2nyEBr0 #SmartNews,['SmartNews'],SmartNews | スマートニュース
1927,☠️QueenAwkward☠️,United Kingdom,"Mama we all gonna die 💀

I want to Believe👽Trust Noone 



Instagram: Queen.awkwardness. 🖖🏻🤘🏻✌🏻️",False,2022-03-15 11:18:33,"I want to to buy more gig tickets, but the ones I have from 2 years ago are still being postponed",,Twitter for Android
1928,banana96,,yooji’s✌🏻,False,2022-03-15 11:18:33,@KpopVotingAgent Done for #KARINA https://t.co/VjBPEQceCD,['KARINA'],Twitter for iPhone
1929,$FFICIAL~GRIM💀,"Louisville, KY",Newest Account & Only Account,False,2022-03-15 11:18:33,Once i find out one my niggas fucced you (one my everyday niggas) i don’t want Nathaniel to do with you 😂😂😂,,Twitter for iPhone
1930,Šanja Mihhailova 🇧🇼,Milforia,(Grand)Mother of 10 beautiful kids | Russian Woman 🇳🇱 living in Estonia 🇧🇼 | Orthodox ☪️ | Fåreskin Lover,False,2022-03-15 11:18:33,@euroviox F👏A👏C👏T👏S👏,,Twitter for Android
1931,Nahid Alaei,"London, UK","An Award Winning British SME Director. Enabling Excellence. A kind hearted Londoner! Interested in the UK/EU Politics, Economy.RTs are RTs. Also @ MediaWizz",False,2022-03-15 11:18:33,TV Struggles to Put Silicon Valley on the Screen https://t.co/dhVolmcpxB,,Twitter for iPad
1932,ARIA ♡ 🎮,malaysian she/her,Thursday's child,False,2022-03-15 11:18:33,ITS THE IDOL IN OUR BELOVED SUMMERRRRRRRRR https://t.co/EZBU2ioFCL,,Twitter for Android
1933,Charles Warlick,"South Carolina, USA",Actually it’s more of a guideline than a rule.,False,2022-03-15 11:18:33,"@1055TheROAR @BradSenkiw @ClemsonMBB So next year we can look foreword to improvement. Maybe we’ll make the NIT!!!
South Carolina had the courage to try to make a change for the better.  They saw that ten years was enough chances for Martin. 
What has Brownell done after 12 years to deserve another?",,Twitter for iPhone
1934,KTN News,Kenya,"Find all breaking news stories here. 
#GetTheWholeStory
https://t.co/abfY8L8fLi",True,2022-03-15 11:18:33,"They took the chance, entered the room and sat at the table. To them I say-do not leave the table

#UDANDC https://t.co/kd4gYd3X1i",['UDANDC'],Twitter Web App
1935,샐리 𝐒𝐚𝐥𝐥𝐲🧸,,I‘m just going to do what I want to do 🦋✨,False,2022-03-15 11:18:33,@theejuhak LETS GOOOOO 💃🏽💃🏽,,Twitter for Android
1936,Caramel Sawssse,Jamaica,Just another bad breed Asian . 👌🏽🇯🇲,False,2022-03-15 11:18:33,Tell me why I woke up scrolling on my TL and everybody’s talking about a sex tape that lame ?  Can someone show me so I can feel included 🥺🥺,,Twitter for iPhone
1937,𝐌𝐢𝐧𝐢𝐬𝐭𝐞𝐫 Of Infrastructure 🇫🇮,"Abuja, Nigeria","𝐖𝐚𝐫𝐫𝐢 𝐀𝐦𝐛|𝐅𝐞𝐚𝐭 𝐎𝐧: 𝐁𝐁𝐂,𝐕𝐈𝐂𝐄,𝐋𝐈𝐁,𝐈𝐍𝐒𝐓𝐀𝐁𝐋𝐎𝐆,𝐆𝐇𝐆𝐎𝐒𝐒𝐈𝐏𝐒| wakajugbe1@gmail.com|https://t.co/93QbRvWwwu| Ijaw",False,2022-03-15 11:18:33,@thatwarriboi @Derah91 He knows nothing,,Twitter for Android
1938,Tasha Amber 🌸,,,False,2022-03-15 11:18:33,@NicolaPeach Have the best time though 🥰,,Twitter for Android
1939,0327,,,False,2022-03-15 11:18:33,"@LLHVotingSquad Let's go fam tweet harder

LISA IN ETERNAL CITY
#LalisaRomana",['LalisaRomana'],Twitter Web App
1940,Darran,A garage in Canoga Park,,False,2022-03-15 11:18:33,@MichaelRees84 I don’t know pal,,Twitter for iPhone
1941,strawberrycheesecake 🏴,,"I tweet when i feel like tweeting
Don't follow me, I'm nobody.
Say No to Corruption",False,2022-03-15 11:18:33,Tak kesian pun. They trusted BN so much well they deserved that. https://t.co/DRt74hGZ1q,,Twitter for Android
1942,☽︎,𝐌𝐨𝐨𝐧🌑 — 18↓,"I’m truly sorry for hurting you. 
                                       เราขอโทษ🤙@FaQh7k",False,2022-03-15 11:18:33,I wish I had a time machine,,Twitter for Android
1943,Jay Jay 🏳️‍🌈🏴󠁧󠁢󠁥󠁮󠁧󠁿,,Sports fanatic | Travel Addict | Chelsea FC | Dag & Red FC Fan,False,2022-03-15 11:18:33,@CFCPys @MirrorBreaking_ There are very few billionaires that don't have blood on their hands somewhere along the line. You cannot accumulate that level of wealth without doing something unsavoury,,Twitter for Android
1944,Express Audio,"Noida, India",Podcasts and audio shows brought to you by The Indian Express.,True,2022-03-15 11:18:33,"🔊 @snigdhasharma9 speaks to @manojcg4u about the Congress’ electoral performance and the internal crisis within the party, @ShubhajitRoy about why India has decided to move its embassy in Ukraine to Poland, and covers the latest news on retail inflation. https://t.co/mx30HwAyIs",,Twitter Web App
1945,faith / charlotte 💜,(s)he/love/it,I love kathy ensemble stars !!!!!!!!!,False,2022-03-15 11:18:33,Is this how he looks when he talks to us https://t.co/YopMSm5inr https://t.co/UT5OhEvhQj,,Twitter for Android
1946,haykay,horizon,"podcaster, overthinker, science n history curious #arsenal #literature #poetry averagedude podcast https://t.co/1oYhFrLRGz",False,2022-03-15 11:18:33,@itsnaph bounty is a legendary choc,,Twitter Web App
1947,Lady Jileen Umandap,,BTS | CHIMMY 💛,False,2022-03-15 11:18:33,Where can i buy army bomb ami’s! I want a new one🥺,,Twitter for iPhone
1948,Ayomiposi,,,False,2022-03-15 11:18:33,"Here’s a song for you… G Love by Krept &amp; Konan ft @wizkidayo via spotify #wizkidFCHL #Essence #wizkid #MadeinLagos 
https://t.co/SDuObxhbIv","['wizkidFCHL', 'Essence', 'wizkid', 'MadeinLagos']",Twitter for Android
1949,Maple921,United States,,False,2022-03-15 11:18:33,"In Sagaing's Yinmabin Twp, Bantbwe-Ywarma Vlg: #MyanmarMilitaryTerrorists abducted and killed two local men on Mar 15 morning.  #2022Mar15Coup #WarCrimesOfJunta #WhatsHappeningInMyanmar https://t.co/WF4HdIaove",['MyanmarMilitaryTerrorists'],Twitter for iPhone
1950,TRON ,"Richmond, VA","Cannabis Enthusiast, Creator of #ZenBlend 😮‍💨😮‍💨😮‍💨😮‍💨😶‍🌫️",False,2022-03-15 11:18:33,"Last night I was fine for the most part until I smoked a whole blunt of #BananaGelato and a lemonade pre-roll. Then we did it for about 25 minutes and next thing you know I was out like a light. Not sure if it was the coochie or weed, or a combination. But damnnnn. https://t.co/KePatNmtO2",['BananaGelato'],Twitter for iPhone
1951,leann☄,♡ teume ♡ rutohwanjidam ♡,my heart is with you wherever you go @treasuremembers,False,2022-03-15 11:18:33,"@ShopeePH manifesting new smartphone~

#ShopeeCelebratesYou",['ShopeeCelebratesYou'],Twitter Web App
1952,آگاست پیشی,نامکاندا ,"Everyone lives for a reason,mine is BTS ♡🥺",False,2022-03-15 11:18:33,"@_Homa_Army_ @Aydamwm @BTS_twt Congratulations Jimin!
#FilterByJimin265M
@BTS_twt",['FilterByJimin265M'],Twitter for Android
1953,EXO VOTING MONSTER👔,PH 🇵🇭,"Philippine Fanbase for SM Entertainment boy group EXO ♡︎ updates, voting, charts and streaming, turn on notification🔔 WE ARE ONE ❤️ part of #IsangDekadaWithEXO",False,2022-03-15 11:18:33,"Love Shot by @weareoneEXO needs morethan 1.5million streams to reach 500million views on YouTube, keep on streaming!!!🔥🔥

#EXO #엑소","['EXO', '엑소']",Twitter for Android
1954,Jerome OLLIER,Boulogne-sur-Mer,"Rédacteur multimédia / Multimedia Writer. Centres d'intérêt : #océans, #environnement, #musique, #espace, #nouvellestechnologies, #histoire et #archéologie...",False,2022-03-15 11:18:33,Actus Mer/Sea News:  Cargo Vessel Sinks; Crew Members Rescued Off Alexandria Port [Video] - @MarineInsight https://t.co/nFJNoZ7mbu https://t.co/QzTVck8eLW,,dlvr.it
1955,I.G.: kappa2dave,Ignoring ignorance ,"1/2 of “The Twins”
#Nupe👌🏾
#WilberforceUniversityAlumnus
#Healthcare
#CPT/HCPCSPolicyResearcher
#BuckeyeNation!
#YesIPlayChess♟
#AnimeWatcher
#NFLWatcher",False,2022-03-15 11:18:33,"I feel like something it’ is supposed to happen today, but idk what. 🤔🤔🤔 #RYSWILBERFORCE",['RYSWILBERFORCE'],Twitter Web App
1956,maryam.jpg 🍒✨,My lane,Biochemist || Entrepreneur || Libra,False,2022-03-15 11:18:33,@_neemah_ Pretty girl😍,,Twitter for iPhone
1957,Dashrat,,shichaa Mitr,False,2022-03-15 11:18:33,"@PakPMO @ImranKhanPTI Don't give me answer please, immidiately take action for Indian muslims  population 350000000
This is Golden chance for you &amp; for Islam &amp; for every Muslim Ruler in the World",,Twitter for Android
1958,Bleu true,,🗽BK 🇭🇹,False,2022-03-15 11:18:33,@RockstarSupport @RockstarGames Help me get my account back,,Twitter for iPhone
1959,Astrid J Rincon,Colombia,"Desarrollo tu #EstrategiaDigital 👩🏾‍💻 |
Enamórame de tu marca y se convertirá en mi pasión | Apoyo a tu causa social | Viajo a través de @100porhacer 🗺️",False,2022-03-15 11:18:33,"Wordle (ES) #68 4/6

⬜⬜⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

 https://t.co/3HWHzVgeVS",,Twitter for Android
